issueNumber,prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,DataStructure,i18n,DevOps,Logic,Microservices,ML,Test,Search,IO,UI,Parser,Security,Cloud,BigData,App,GIS,corpus
5043,5048,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,preserve encoding while copy and pasting in maintable fixes encodes and decodes data with utf merging this now
5028,5056,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,fix order of other fields fixes change in changelogmd described tests created for changes manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues thanks for your contribution could you please adjust your title of the pr and describe how or why the fix works thanks in advance tobiasdiez sure ill add comment descriptions for the next prs btw i cannot merge this pr any reason only members of the core jabref development team are able to merge prs this is normal for most github organizations projects each pr should ideally be reviewed by at least two jabref core developers to maintain a high quality of the code base siedlerchr sure i thought the reason might be something like a ci build failure or any
5023,5058,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,fix automaticalls set file links task not runinng executing the created task would have been helpful 🤦‍♂ fixes change in changelogmd described tests created for changes manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues
5066,5068,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,add copy linked files action to contextmneu in general tab fixes change in changelogmd described tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes x ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues added a variant for a single entry and did some refactoring
5045,5086,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,bugfix modified the existing logic to comply crossref resolution with biblatex specification fixes change in changelogmd described tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues thanks for your contribution could you please add a test for the changed code tobiasdiez siedlerchr sure ill make those amendments and the uts tobiasdiez could you please review the latest commit thanks looks good to me now please merge the latest master changes in there have been renaming of the fields classes so you need to fix this then we can merge siedlerchr i pulled the changes from master this pr can be merged to the master now thanks please review the importsfixed and organized imports please review and merge please review the imports fixed and organized imports please review and mergeplease have a look at travis checkstyle output star imports are not allowedif you use intellij you can directly import the code style from the config folderfor eclipse you can run gradlew eclipse to automatically import the correct code styleif you then run organize imports in the ide it will be correct please review the imports fixed and organized imports please review and merge please have a look at travis checkstyle output star imports are not allowed if you use intellij you can directly import the code style from the config folder for eclipse you can run gradlew eclipse to automatically import the correct code style if you then run organize imports in the ide it will be correctfixed imports issue please review
4816,5101,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,fixes ris data field this pull resquest fixes issue https githubcom jabref jabref issues when importing ris files jabref checks for date fields y pyda and y and uses the first one it finds the problem is that y refers to access date da in most cases is a generic date and py is the publication year reliable field https githubcom jabref jabref blob b e ee d b ad f src main java org jabref logic importer fileformat risimporterjaval l we couldnt find references to y primary date however as already cited in https githubcom jabref jabref issues and by doing some exports we found y to be pys synonym furthermore when py received a higher priority than y some tests cases didnt pass as there were a missing month field in bib we established a priority system indicated by the datetags lowest index higher priority https githubcom vmichelan jabref blob f c f f cfeba f ab d eb src main java org jabref logic importer fileformat risimporterjaval we added test cases for this and changed one of the old ones adding the month field https webarchiveorg web http refmancom support direct exportzip nicely displayed in https githubcom aurimasv translators wiki ris tag map change in changelogmd described x tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues thanks for the feedback siedlerchrthose are great suggestions using a list is much better and since indexof returns if it doesnt find the element we can use it to find out if the element is in datetags and to get its index like this java } else if tagpriority datetagsindexof tag && valuelength { if tagpriority premature optimization is the root of all evil donald knuththe complexity really is only for large nbut i think you can omit one time searching the list see my comment at the code thank you for your work
4680,5121,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,add option to allow for integers in field edition when running database in bibtex mode issue https githubcom jabref jabref issues this is a new fork from the old pull requesti added a checkbox in preferences generaltab to allow insert integers in field edition when bibtex mode is running also i modified editionchecker class to permit this configuration as well as the test cases in integritychecktest class x change in changelogmd described x tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes x ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message x check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues ok i focused on the preference stuff made a comment everything else fits into the pattern so i guess besides the override lgtmdid you notice the unresolved merge conflicts please fix the changes proposed from calixtus and merge the latest jabref master branch in your branch
5002,5123,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,add search for citations in latex files back end and gui here is a latex parser tool that reads each file line by line parses and analyzes them for detecting different citation formatsits user interface consists of a first dialog box that will ask the user for a directory to search tex files then the user could select specific files after that the tool parses these files and shows all the bibliographic entries found in a new dialog box latex_parser https user imagesgithubusercontentcom ef bc a da e f d b cfc d c gif related issue https githubcom jabref jabref issues x change in changelogmd described x tests created for changes x manually tested changed features in running jabref x screenshots added in pr description for bigger ui changes x ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues thanks a lot
5128,5142,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,fix substring exception in find unlinked files refactor to own method and add testthe exception came when the parsed editor string did not end with a colon and two spacesfixes x change in changelogmd described x tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes x ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues
4629,5150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fix for issue fix distinguish the user action between menu and button reuse the acitons class to add enum to the description of user action 图片 https user imagesgithubusercontentcom afa e ae d a cec png 图片 https user imagesgithubusercontentcom c afa e c f faapng 图片 https user imagesgithubusercontentcom d f afa e db fe d d png just change the jabrefaction as your suggestion hey ffffatgoose it would be awesome if you could have a look at the comments and find some time to incorporate them in the pr or discuss them in the comments in case you disagree i feel very sorry to delay for so long i have some question for the class actions below are the codes of button creation in the main frame of gui as the javadoc told olddatabasecommandwrapper and actions is deprecated however they are still in use…… https githubcom jabref jabref blob daa ccb b b d f db src main java org jabref gui jabrefframejaval l the input parameter is in the form of actions so i reuse the class to return the exact actionname of user action waiting for suggestions d i feel confused about the checkstyle error……ask for some help 图片 https user imagesgithubusercontentcom c bbec bacd e c ceb png ffffatgoose this is not related to your changes its a problem in the master branch hi ffffatgoose jabref is in the middle of converting the gui from the old swing controls to javafx see pr and also refactoring the codebase to the mvvm pattern this is why actions oldcommandwrapper etc are deprecated but are still used since not everything is already refactored this will take timeto bring some relief from confusion the controlsfx library brings its own action class which is different from the standardactions enum and the deprecated actions enum the mvvmfx actionclass is just the eventhandler the standardactions enum of jabref and the action interface includes only the information about the action text icon etc since not everything is converted yet most of the menuitems still use the olddatabasewrapper stuffabout your checkstyle issue i was able to reproduce it with the vanilla sources i think it has something to do with the gradle build script and some recent updates of the junit library would be probably the best to create a new issue in the issuetracker on githubedit whoopsie while writing my comment siedlerchr was quicker ffffatgoose calixtus the checkstyle problem on the master should be gone now get it i only used the class actions in the place that the input parameter is in the form of actions like this https githubcom ffffatgoose jabref blob b ecaf a d c ba e d src main java org jabref gui actions olddatabasecommandwrapperjaval l therefore i think its no use to add a new enum for it is there and else problem i should solve or it is necessary to change my way to solve this tvt davidemdot could you take a second look if this is ready tobiasdiez do you think this is fine to merge yes looks good to me thanks again for your contribution
5152,5190,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,border for group color indicator and some space for tooltip refs one of my groupcolors is white which made it hard to see in the jabref windowi added a thin grey border so one can see even white groups on white backgroundalso i made the area the user can put his mousepointer in to show the tooltip a little wider pixels were to small left before right after groupcolorbefore https user imagesgithubusercontentcom e de bdff e e a b bdf png groupcolorafter https user imagesgithubusercontentcom e da bdff e c f f png ready to review change in changelogmd described tests created for changes x manually tested changed features in running jabref x screenshots added in pr description for bigger ui changes x ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues
5152,5191,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,fix issue tooltip and icon added to group cell fixes fix issue with a missing tooltip and icon in the color group column i used default_group_icon from jabreficons to supplement the missing icon hi i just saw your pr with a very close relationship to mine there are two little issues i spotted but i think both should work well together 👍 you can ignore codecov its for gui stuff not really relevant we try to focus on important tests for logic and model eg the methods and classes there should have tests thanks for your contribution
5194,5195,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,add citation commands to texparser we added a few more citation commands autocite autocite blockcquote and textcquote this pr fixes change in changelogmd described x tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes x ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues
5125,5196,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,implement ottobib fetcher fetcher does not return bibtex data in plain text instead its part of an html text areafix isbn testsupdate user agentfollow up from change in changelogmd described x tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes x ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues
5163,5197,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,fix issue with missing year value in year column fixes fix issue with missing year value in year column the query to receive this value was missing in the ieeejava simply added one change in changelogmd described tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes x ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues thanks for your contribution its better if you create a new branch for a fix or feature this makes it easier to only see the related changes and not the other merge historyhere is a description how it workshttps wwwatlassiancom git tutorials comparing workflows feature branch workflow sorry for the problem and thanks for the tip would you like me to redo the last commit i can reset my local repo make a change and send it back in new branch or just leave it as it is now for this small commit it should be sufficient to just merge the latest upstream master changes in your branch
5198,5201,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,fix exception when adding new entry fixes change in changelogmd described tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues
4699,5210,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,fix double paste on different os fixes fixes fixes upon pasting macos calls the system paste as well as jabrefframeeditactionexecute this caused a duplicate call of the paste working in linux as well
4836,5210,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,fix double paste on different os fixes fixes fixes upon pasting macos calls the system paste as well as jabrefframeeditactionexecute this caused a duplicate call of the paste working in linux as well
4845,5210,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,fix double paste on different os fixes fixes fixes upon pasting macos calls the system paste as well as jabrefframeeditactionexecute this caused a duplicate call of the paste working in linux as well
5220,5224,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,fix exception when adding field formatter in cleanup entries dialog this fixes
5021,5230,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,treat unknown fields as multi line fields fixes unknown fields are now treated as multi line fields in the future we should provide an ui interface to specify or change properties of fields change in changelogmd described tests created for changes manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues
5245,5259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,avoid erroneous materialdesigniconfactory fix for https githubcom jabref jabref issues refactoring of the code for managing icons now all usages of dejensdfxglyphs or dejensdfxglyphsmaterialdesignicons are encapsulated in the package guiicon in there the usage of dejensdfxglyphsmaterialdesigniconsutilsmaterialdesigniconfactory is avoided because of the error described in the issue change in changelogmd described x tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes x ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues ok thank you for your suggestions i reworked it now and tried to improve it further by keeping all things related to materialdesignicons inside guiicon and outside of this package only jabreficon s are used that also made the class jabrefmaterialdesigniconfactory obsoleteit is working now as expected but there is one thing which should be improved in the class orgjabreflogicgroupsdefaultgroupsfactory there was an import of dejensdfxglyphsmaterialdesigniconsmaterialdesignicon which passed the architecture tests when i refactored it i exchanged it with an import of orgjabrefguiiconicontheme which caused the architecture test to fail now im not sure how exactly the functionality in defaultgroupsfactory is needed and dont know how to properly do it to let the test pass i used a string constant nowi also added the architecture test you suggested and hope that it is correct as i havent done anything with archunit yet looks good but that workaround is no longer necessaryits not a workaround anymore but more a refactoring which also fixes the issuei would also say that it is ready to merge there is just the thing i described in the class orgjabreflogicgroupsdefaultgroupsfactory there was an import of dejensdfxglyphsmaterialdesigniconsmaterialdesignicon which passed the architecture tests when i refactored it i exchanged it with an import of orgjabrefguiiconicontheme which caused the architecture test to fail now im not sure how exactly the functionality in defaultgroupsfactory is needed and dont know how to properly do it to let the test pass i used a string constant now i am going to merge this now looks good to me i think the issue with the groupfactory is when you store and read groups with an icon
5277,5265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,conversion of preferences xmp and nameformatters to mvvm follow up to quick and easy same issue with combobox as in filed bug report in xmp https user imagesgithubusercontentcom e e ccfd e c ad e de b png nameformatters https user imagesgithubusercontentcom e a e ccfd e e eaeef png should be ready to review change in changelogmd described tests created for changes x manually tested changed features in running jabref x screenshots added in pr description for bigger ui changes x ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues im going to have to resolve some merge conflicts after merging as usual a big thanks for your work again as usual the code looks really good a few minor suggestions and then we can merge from my point of view will review your other pr as soon as possible have a bit much to do at the moment sorry as usual there is no hurry really im just coding this in my not so free time to distract me from my real work with my thesis this is just to have some fun and to remind me of the days i studied informatik in sorry for asking but why do i receive e mail notifications about this pr here i am not subscribed to it codeberg asgithubalternative buhtz you may have accidentally subsribed or comemnted earlier on this pr or you are watching the repo at the top right side next to an issue or pr you can unsubscribe
522,5266,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,issue issue add software and dataset entrytype as an option in the biblatex and bibtex add fields eventitle eventdate and venue to unpublished entry type i used the misc set of fields to supplement software and dataset couldnt find documentation about specific fields that should be included in software and dataset entry type entrytype https user imagesgithubusercontentcom e d d cd e f fec d d f dpng entrytypepreferences https user imagesgithubusercontentcom a a cd e af b a dpng change in changelogmd described tests created for changes x manually tested changed features in running jabref x screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues looks good so far please add a changelog entryregarding the fields you can look up in the biblatex documentation https wwwctanorg pkg biblatexfor the next time please do not enter the issue number in the title of the pr because github cant link it then if you write closes xxxx or fixes xxx then the issue will be automatically closed when the pr is merged which biblatex styles support dataset biblatex bath does https ctanorg pkg biblatex bath
5223,5266,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,issue issue add software and dataset entrytype as an option in the biblatex and bibtex add fields eventitle eventdate and venue to unpublished entry type i used the misc set of fields to supplement software and dataset couldnt find documentation about specific fields that should be included in software and dataset entry type entrytype https user imagesgithubusercontentcom e d d cd e f fec d d f dpng entrytypepreferences https user imagesgithubusercontentcom a a cd e af b a dpng change in changelogmd described tests created for changes x manually tested changed features in running jabref x screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues looks good so far please add a changelog entryregarding the fields you can look up in the biblatex documentation https wwwctanorg pkg biblatexfor the next time please do not enter the issue number in the title of the pr because github cant link it then if you write closes xxxx or fixes xxx then the issue will be automatically closed when the pr is merged which biblatex styles support dataset biblatex bath does https ctanorg pkg biblatex bath
5245,5276,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,add shorten doi field formatter what this pr addsthis pr is related to koppor https githubcom koppor jabref issues i added a field formatter called shorten doi formatter which shortens doi using http shortdoiorg service you run the formatter from _cleanup entries dialog_ by adding it to _run field formatter_ listit looks to work fine it enables one way conversion from doi to short doi implementation details i assumed that short doi is still a legal doi thats why i adjusted the doi class to work with short dois feedback wantedi id like to ask for your feedback about the code at this stage next step add a more accessible ui a toggle button next to the doi field _shortened long version_ this was suggested by koppor this will require adding opposite conversion from short doi to doi as http shortdoiorg servcie doesnt offer such a feature i see two approaches store the original doi during the conversion for further back conversion drawback you may not convert from short doi to doi if you havent done the opposite conversion for at least one time try to obtain doi from short doi using https doiorg service as it is possible by catching the http redirectioni find the st approach fine the th approach is not really good as we are not using any public api and this can stop working in the futurewhat do you think folks importantif you would like to checkout this branch and test locally please use shortdoi workaround https githubcom dawidowoc jabref tree shortdoi workaround branch which uses workaround by r light for issue https githubcom jabref jabref issues on master branch there is an issue with accessing _general tab_ in bibentry editor x change in changelogmd described x tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes x ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message x check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues thank you for review i applied changes as you suggested in commentsnow you have to decide what about this more accessible ui to this feature imho adding it to right click menu as suggested by tobiasdiez sounds nice but as you said its unfortunately blocked at the moment by what do you think tobiasdiez siedlerchr kopporwould you like to merge this pr if you approve it of course and create a new issue for the ui enhancement in the future or rather do ui in this pr i think you can create a new issue for adding it to the context menu and then refer to that blocker issue i think we can already merge and ill add a comment concerning the ui implementation in https githubcom koppor jabref issues thanks again for your contribution
526,5280,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,revert wip get jabref running in eclipse reverts jabref jabref
5045,5282,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,fix field inheritance this implements the complex biblatex rule set to solve the crossref inheritance issue x change in changelogmd described x tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues thanks a lot for your contribution codewise looks in general good to me it would be nice if you could incoropate some more tests you can make a parameterized test then maybe siedlerchr tobiasdiez i reworked and extended the tests according to your suggestions thanks for your valuable feedback
4958,5289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,wrapper classes for ui lists etc that ensure updates on javafx thread fixes https githubcom jabref jabref issues fixes https githubcom jabref jabref issues furthermore the threading issue part of is fixed by using uithreadstringproperty new classes are added to guiutiluithreadaware which enable a wrapper class around observablelist which ensures that changes are propagated on the javafx application threadi started with uithreadlistdecorator but others like uithreadmapdecorator could be implemented similarly change in changelogmd described tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues ok it took me while to reproduce reliably but now i added a uithreadstringproperty in personseditor which wraps the original property and the issue should be fixed now tobiasdiez should we use as few as possible new ui thread aware classes only where necessary or should i add it consistently to classes in guifieldeditors thanks i think it is fine if we add the wrappers only when they are really necessary so this pr is ready from your side thanks i think it is fine if we add the wrappers only when they are really necessary so this pr is ready from your sidealright not quite i want have another look at it and also add some comments to the new classes ok from my side this would be ready to merge tobiasdiez thanks for the help and feedback for this i guess is obsolete now
5108,5289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,wrapper classes for ui lists etc that ensure updates on javafx thread fixes https githubcom jabref jabref issues fixes https githubcom jabref jabref issues furthermore the threading issue part of is fixed by using uithreadstringproperty new classes are added to guiutiluithreadaware which enable a wrapper class around observablelist which ensures that changes are propagated on the javafx application threadi started with uithreadlistdecorator but others like uithreadmapdecorator could be implemented similarly change in changelogmd described tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues ok it took me while to reproduce reliably but now i added a uithreadstringproperty in personseditor which wraps the original property and the issue should be fixed now tobiasdiez should we use as few as possible new ui thread aware classes only where necessary or should i add it consistently to classes in guifieldeditors thanks i think it is fine if we add the wrappers only when they are really necessary so this pr is ready from your side thanks i think it is fine if we add the wrappers only when they are really necessary so this pr is ready from your sidealright not quite i want have another look at it and also add some comments to the new classes ok from my side this would be ready to merge tobiasdiez thanks for the help and feedback for this i guess is obsolete now
5109,5289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,wrapper classes for ui lists etc that ensure updates on javafx thread fixes https githubcom jabref jabref issues fixes https githubcom jabref jabref issues furthermore the threading issue part of is fixed by using uithreadstringproperty new classes are added to guiutiluithreadaware which enable a wrapper class around observablelist which ensures that changes are propagated on the javafx application threadi started with uithreadlistdecorator but others like uithreadmapdecorator could be implemented similarly change in changelogmd described tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues ok it took me while to reproduce reliably but now i added a uithreadstringproperty in personseditor which wraps the original property and the issue should be fixed now tobiasdiez should we use as few as possible new ui thread aware classes only where necessary or should i add it consistently to classes in guifieldeditors thanks i think it is fine if we add the wrappers only when they are really necessary so this pr is ready from your side thanks i think it is fine if we add the wrappers only when they are really necessary so this pr is ready from your sidealright not quite i want have another look at it and also add some comments to the new classes ok from my side this would be ready to merge tobiasdiez thanks for the help and feedback for this i guess is obsolete now
3142,5325,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,use binding to update global state manager use javafx binding instead of a listener to update the global state manager that seems to work more reliable and fixes a bunch of issues in particular fixes and fixes moreover i fixed an error that was thrown when interacting with the toolbar missing open statement but we were using reflection x change in changelogmd described tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues
4441,5325,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,use binding to update global state manager use javafx binding instead of a listener to update the global state manager that seems to work more reliable and fixes a bunch of issues in particular fixes and fixes moreover i fixed an error that was thrown when interacting with the toolbar missing open statement but we were using reflection x change in changelogmd described tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues
4846,5326,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,fix problem with search and switching between libraries fixes by using bindings instead of listeners x change in changelogmd described tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues
2857,5328,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,improve group coloring and item count fixes the problem was that gettreetablerowgetitem in viewmodeltreetablecellfactory still returned the old item and not the new one passed as method argument to updateitem since i was already looking at the code this pr also fixes that improves the coloring after an entry was added to the group also fixes at least i couldnt replicate it anymore x change in changelogmd described tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues
3112,5328,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,improve group coloring and item count fixes the problem was that gettreetablerowgetitem in viewmodeltreetablecellfactory still returned the old item and not the new one passed as method argument to updateitem since i was already looking at the code this pr also fixes that improves the coloring after an entry was added to the group also fixes at least i couldnt replicate it anymore x change in changelogmd described tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues
5327,5328,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,improve group coloring and item count fixes the problem was that gettreetablerowgetitem in viewmodeltreetablecellfactory still returned the old item and not the new one passed as method argument to updateitem since i was already looking at the code this pr also fixes that improves the coloring after an entry was added to the group also fixes at least i couldnt replicate it anymore x change in changelogmd described tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues
5334,5338,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,fix npe when opening a non existing file from the recent files menu fixes dialogservice object was null because the filehistorymenu class is initialized before the ctor of jabref frame creates the dialog service object x change in changelogmd described tests created for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues
5263,5340,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,fix various copy to clipboard issues pt fixing by only using the text content to be added in the right click copy functionality in the preview see https githubcom jabref jabref pull filesdiff b aeae f f bc f ae ecb f pt right click option in maintable additionally store content also in string format that can be accessed then with simple text editorspt improve also functionality in export to clipboard dialogcurrently all exporters are used for export to clipboard however the ones which are creating files like pdfs cannot be used for copying to clipboard thus they are filtered out now additionally in case rtf or html content is exported the specific clipboardcontent has been used x change in changelogmd described x tests created adjusted for changes x manually tested changed features in running jabref screenshots added in pr description for bigger ui changes ensured that the git commit message is a good one https githubcom joelparkerhenderson git_commit_message check documentation status issue created for outdated help page at helpjabreforg https githubcom jabref helpjabreforg issues tobiasdiez if you dont have further objections i would merge it to master 😃
