prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,DataStructure,i18n,DevOps,Logic,Microservices,Test,Search,IO,UI,Parser,Security,App,corpus
5903,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,fix properly resolves orfields of required fields addresses and partially this fix adds all entries of orfields of the required fields of entrytypedefinitions to the list of required fields for the tab required fields of the entry editor change in changelogmd described if applicable please resolve the conflicts and fix the checkstyle issue than we can merge siedlerchr is there still something i need to do which checkstyle issue do you mean see it for you and will merge now thanks again for another great pr
5903,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,fix properly resolves orfields of required fields addresses and partially this fix adds all entries of orfields of the required fields of entrytypedefinitions to the list of required fields for the tab required fields of the entry editor change in changelogmd described if applicable please resolve the conflicts and fix the checkstyle issue than we can merge siedlerchr is there still something i need to do which checkstyle issue do you mean see it for you and will merge now thanks again for another great pr
5917,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,added update method to typepropertylisteners change in changelogmd described if applicable
5923,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,disable search when no library is opened and fix exception when getsearchresultsize returned nulli found this wile trying to reproduce hopefully and fixes title of the pr must not reference an issue because github does not support autolinking there change in changelogmd described if applicable jabref beta a c linux generic amd java close all libraries type abc in search box multiple uncaught exception error messages pop up at orgjabref orgjabrefguisearchglobalsearchbarlambda$new$ unknown source at javabase javautiloptionalifpresent unknown source at orgjabref orgjabrefguisearchglobalsearchbarlambda$new$ unknown source at orgjabrefmergedmodule orgfxmisceasybindeasybindlambda$subscribe$ unknown source at orgjabrefmergedmodule comsunjavafxbindingexpressionhelper$genericfirevaluechangedevent unknown source at orgjabrefmergedmodule comsunjavafxbindingexpressionhelperfirevaluechangedevent unknown source at orgjabrefmergedmodule javafxbeanspropertyobjectpropertybasefirevaluechangedevent unknown source at orgjabrefmergedmodule javafxbeanspropertyobjectpropertybasemarkinvalid unknown source at orgjabrefmergedmodule javafxbeanspropertyobjectpropertybaseset unknown source at orgjabrefmergedmodule javafxbeanspropertyobjectpropertysetvalue unknown source at orgjabref orgjabrefguistatemanagersetsearchquery unknown source at orgjabref orgjabrefguisearchglobalsearchbarperformsearch unknown source at orgjabrefmergedmodule orgreactfxutilfxtimerlambda$restart$ unknown source at orgjabrefmergedmodule comsunscenarioanimationsharedtimelineclipcorevisitkeyframe unknown source at orgjabrefmergedmodule comsunscenarioanimationsharedtimelineclipcoreplayto unknown source at orgjabrefmergedmodule javafxanimationtimelinedoplayto unknown source at orgjabrefmergedmodule javafxanimatio imationaccessorimplplayto unknown source at orgjabrefmergedmodule comsunscenarioanimationsharedsingleloopclipenvelopetimepulse unknown source at orgjabrefmergedmodule javafxanimatio imationdotimepulse unknown source at orgjabrefmergedmodule javafxanimatio imation$ lambda$timepulse$ unknown source at javabase javasecurityaccesscontrollerdoprivileged unknown source at orgjabrefmergedmodule javafxanimatio imation$ timepulse unknown source at orgjabrefmergedmodule comsunscenarioanimationabstractmastertimertimepulseimpl unknown source at orgjabrefmergedmodule comsunscenarioanimationabstractmastertimer$mainlooprun unknown source at orgjabrefmergedmodule comsunjavafxtkquantumquantumtoolkitpulse unknown source at orgjabrefmergedmodule comsunjavafxtkquantumquantumtoolkitpulse unknown source at orgjabrefmergedmodule comsunjavafxtkquantumquantumtoolkitpulsefromqueue unknown source at orgjabrefmergedmodule comsunjavafxtkquantumquantumtoolkitlambda$runtoolkit$ unknown source at orgjabrefmergedmodule comsunglassuiinvokelaterdispatcher$futurerun unknown source at orgjabrefmergedmodule comsunglassuigtkgtkapplicationenternestedeventloopimpl native method at orgjabrefmergedmodule comsunglassuigtkgtkapplication_enternestedeventloop unknown source at orgjabrefmergedmodule comsunglassuiapplicationenternestedeventloop unknown source at orgjabrefmergedmodule comsunglassuieventloopenter unknown source at orgjabrefmergedmodule comsunjavafxtkquantumquantumtoolkitenternestedeventloop unknown source at orgjabrefmergedmodule javafxstagestageshowandwait unknown source at orgjabrefmergedmodule javafxscenecontrolheavyweightdialogshowandwait unknown source at orgjabrefmergedmodule javafxscenecontroldialogshowandwait unknown source at orgjabref orgjabrefguijabrefdialogserviceshowerrordialogandwait unknown source at orgjabref orgjabreffallbackexceptionhandlerlambda$uncaughtexception$ unknown source at orgjabrefmergedmodule comsunjavafxapplicationplatformimpllambda$runlater$ unknown source at javabase javasecurityaccesscontrollerdoprivileged unknown source at orgjabrefmergedmodule comsunjavafxapplicationplatformimpllambda$runlater$ unknown source at orgjabrefmergedmodule comsunglassuiinvokelaterdispatcher$futurerun unknown source at orgjabrefmergedmodule comsunglassuigtkgtkapplicationenternestedeventloopimpl native method at orgjabrefmergedmodule comsunglassuigtkgtkapplication_enternestedeventloop unknown source at orgjabrefmergedmodule comsunglassuiapplicationenternestedeventloop unknown source at orgjabrefmergedmodule comsunglassuieventloopenter unknown source at orgjabrefmergedmodule comsunjavafxtkquantumquantumtoolkitenternestedeventloop unknown source at orgjabrefmergedmodule javafxstagestageshowandwait unknown source at orgjabrefmergedmodule javafxscenecontrolheavyweightdialogshowandwait unknown source at orgjabrefmergedmodule javafxscenecontroldialogshowandwait unknown source at orgjabref orgjabrefguijabrefdialogserviceshowerrordialogandwait unknown source at orgjabref orgjabreffallbackexceptionhandlerlambda$uncaughtexception$ unknown source at orgjabrefmergedmodule comsunjavafxapplicationplatformimpllambda$runlater$ unknown source at javabase javasecurityaccesscontrollerdoprivileged unknown source at orgjabrefmergedmodule comsunjavafxapplicationplatformimpllambda$runlater$ unknown source at orgjabrefmergedmodule comsunglassuiinvokelaterdispatcher$futurerun unknown source at orgjabrefmergedmodule comsunglassuigtkgtkapplicationenternestedeventloopimpl native method at orgjabrefmergedmodule comsunglassuigtkgtkapplication_enternestedeventloop unknown source at orgjabrefmergedmodule comsunglassuiapplicationenternestedeventloop unknown source at orgjabrefmergedmodule comsunglassuieventloopenter unknown source at orgjabrefmergedmodule comsunjavafxtkquantumquantumtoolkitenternestedeventloop unknown source at orgjabrefmergedmodule javafxstagestageshowandwait unknown source at orgjabrefmergedmodule javafxscenecontrolheavyweightdialogshowandwait unknown source at orgjabrefmergedmodule javafxscenecontroldialogshowandwait unknown source at orgjabref orgjabrefguijabrefdialogserviceshowerrordialogandwait unknown source at orgjabref orgjabreffallbackexceptionhandlerlambda$uncaughtexception$ unknown source at orgjabrefmergedmodule comsunjavafxapplicationplatformimpllambda$runlater$ unknown source at javabase javasecurityaccesscontrollerdoprivileged unknown source at orgjabrefmergedmodule comsunjavafxapplicationplatformimpllambda$runlater$ unknown source at orgjabrefmergedmodule comsunglassuiinvokelaterdispatcher$futurerun unknown source at orgjabrefmergedmodule comsunglassuigtkgtkapplication_runloop native method at orgjabrefmergedmodule comsunglassuigtkgtkapplicationlambda$runloop$ unknown source at javabase javalangthreadrun unknown source seems like you still have an old version from yesterday this is in todays version i hope so the version of feb isnt downloadable yet ill report back when ive tried it wujastyk unfortunately we currently have no space left on our build server however you can download a version from here
5923,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,disable search when no library is opened and fix exception when getsearchresultsize returned nulli found this wile trying to reproduce hopefully and fixes title of the pr must not reference an issue because github does not support autolinking there change in changelogmd described if applicable jabref beta a c linux generic amd java close all libraries type abc in search box multiple uncaught exception error messages pop up at orgjabref orgjabrefguisearchglobalsearchbarlambda$new$ unknown source at javabase javautiloptionalifpresent unknown source at orgjabref orgjabrefguisearchglobalsearchbarlambda$new$ unknown source at orgjabrefmergedmodule orgfxmisceasybindeasybindlambda$subscribe$ unknown source at orgjabrefmergedmodule comsunjavafxbindingexpressionhelper$genericfirevaluechangedevent unknown source at orgjabrefmergedmodule comsunjavafxbindingexpressionhelperfirevaluechangedevent unknown source at orgjabrefmergedmodule javafxbeanspropertyobjectpropertybasefirevaluechangedevent unknown source at orgjabrefmergedmodule javafxbeanspropertyobjectpropertybasemarkinvalid unknown source at orgjabrefmergedmodule javafxbeanspropertyobjectpropertybaseset unknown source at orgjabrefmergedmodule javafxbeanspropertyobjectpropertysetvalue unknown source at orgjabref orgjabrefguistatemanagersetsearchquery unknown source at orgjabref orgjabrefguisearchglobalsearchbarperformsearch unknown source at orgjabrefmergedmodule orgreactfxutilfxtimerlambda$restart$ unknown source at orgjabrefmergedmodule comsunscenarioanimationsharedtimelineclipcorevisitkeyframe unknown source at orgjabrefmergedmodule comsunscenarioanimationsharedtimelineclipcoreplayto unknown source at orgjabrefmergedmodule javafxanimationtimelinedoplayto unknown source at orgjabrefmergedmodule javafxanimatio imationaccessorimplplayto unknown source at orgjabrefmergedmodule comsunscenarioanimationsharedsingleloopclipenvelopetimepulse unknown source at orgjabrefmergedmodule javafxanimatio imationdotimepulse unknown source at orgjabrefmergedmodule javafxanimatio imation$ lambda$timepulse$ unknown source at javabase javasecurityaccesscontrollerdoprivileged unknown source at orgjabrefmergedmodule javafxanimatio imation$ timepulse unknown source at orgjabrefmergedmodule comsunscenarioanimationabstractmastertimertimepulseimpl unknown source at orgjabrefmergedmodule comsunscenarioanimationabstractmastertimer$mainlooprun unknown source at orgjabrefmergedmodule comsunjavafxtkquantumquantumtoolkitpulse unknown source at orgjabrefmergedmodule comsunjavafxtkquantumquantumtoolkitpulse unknown source at orgjabrefmergedmodule comsunjavafxtkquantumquantumtoolkitpulsefromqueue unknown source at orgjabrefmergedmodule comsunjavafxtkquantumquantumtoolkitlambda$runtoolkit$ unknown source at orgjabrefmergedmodule comsunglassuiinvokelaterdispatcher$futurerun unknown source at orgjabrefmergedmodule comsunglassuigtkgtkapplicationenternestedeventloopimpl native method at orgjabrefmergedmodule comsunglassuigtkgtkapplication_enternestedeventloop unknown source at orgjabrefmergedmodule comsunglassuiapplicationenternestedeventloop unknown source at orgjabrefmergedmodule comsunglassuieventloopenter unknown source at orgjabrefmergedmodule comsunjavafxtkquantumquantumtoolkitenternestedeventloop unknown source at orgjabrefmergedmodule javafxstagestageshowandwait unknown source at orgjabrefmergedmodule javafxscenecontrolheavyweightdialogshowandwait unknown source at orgjabrefmergedmodule javafxscenecontroldialogshowandwait unknown source at orgjabref orgjabrefguijabrefdialogserviceshowerrordialogandwait unknown source at orgjabref orgjabreffallbackexceptionhandlerlambda$uncaughtexception$ unknown source at orgjabrefmergedmodule comsunjavafxapplicationplatformimpllambda$runlater$ unknown source at javabase javasecurityaccesscontrollerdoprivileged unknown source at orgjabrefmergedmodule comsunjavafxapplicationplatformimpllambda$runlater$ unknown source at orgjabrefmergedmodule comsunglassuiinvokelaterdispatcher$futurerun unknown source at orgjabrefmergedmodule comsunglassuigtkgtkapplicationenternestedeventloopimpl native method at orgjabrefmergedmodule comsunglassuigtkgtkapplication_enternestedeventloop unknown source at orgjabrefmergedmodule comsunglassuiapplicationenternestedeventloop unknown source at orgjabrefmergedmodule comsunglassuieventloopenter unknown source at orgjabrefmergedmodule comsunjavafxtkquantumquantumtoolkitenternestedeventloop unknown source at orgjabrefmergedmodule javafxstagestageshowandwait unknown source at orgjabrefmergedmodule javafxscenecontrolheavyweightdialogshowandwait unknown source at orgjabrefmergedmodule javafxscenecontroldialogshowandwait unknown source at orgjabref orgjabrefguijabrefdialogserviceshowerrordialogandwait unknown source at orgjabref orgjabreffallbackexceptionhandlerlambda$uncaughtexception$ unknown source at orgjabrefmergedmodule comsunjavafxapplicationplatformimpllambda$runlater$ unknown source at javabase javasecurityaccesscontrollerdoprivileged unknown source at orgjabrefmergedmodule comsunjavafxapplicationplatformimpllambda$runlater$ unknown source at orgjabrefmergedmodule comsunglassuiinvokelaterdispatcher$futurerun unknown source at orgjabrefmergedmodule comsunglassuigtkgtkapplicationenternestedeventloopimpl native method at orgjabrefmergedmodule comsunglassuigtkgtkapplication_enternestedeventloop unknown source at orgjabrefmergedmodule comsunglassuiapplicationenternestedeventloop unknown source at orgjabrefmergedmodule comsunglassuieventloopenter unknown source at orgjabrefmergedmodule comsunjavafxtkquantumquantumtoolkitenternestedeventloop unknown source at orgjabrefmergedmodule javafxstagestageshowandwait unknown source at orgjabrefmergedmodule javafxscenecontrolheavyweightdialogshowandwait unknown source at orgjabrefmergedmodule javafxscenecontroldialogshowandwait unknown source at orgjabref orgjabrefguijabrefdialogserviceshowerrordialogandwait unknown source at orgjabref orgjabreffallbackexceptionhandlerlambda$uncaughtexception$ unknown source at orgjabrefmergedmodule comsunjavafxapplicationplatformimpllambda$runlater$ unknown source at javabase javasecurityaccesscontrollerdoprivileged unknown source at orgjabrefmergedmodule comsunjavafxapplicationplatformimpllambda$runlater$ unknown source at orgjabrefmergedmodule comsunglassuiinvokelaterdispatcher$futurerun unknown source at orgjabrefmergedmodule comsunglassuigtkgtkapplication_runloop native method at orgjabrefmergedmodule comsunglassuigtkgtkapplicationlambda$runloop$ unknown source at javabase javalangthreadrun unknown source seems like you still have an old version from yesterday this is in todays version i hope so the version of feb isnt downloadable yet ill report back when ive tried it wujastyk unfortunately we currently have no space left on our build server however you can download a version from here
5925,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,fix maintable not updated when changing entry type title of the pr must not reference an issue because github does not support autolinking there change in changelogmd described if applicable
5938,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,fix not escaping special characters in search pattern the error when searching for doi endrev bnz or any phrases containing special javascript regular expression characters is caused by not escaping special characters before passing search pattern to javascript script used for highlighting words in preview view title of the pr must not reference an issue because github does not support autolinking there change in changelogmd described if applicable a test would be greatok i will write a test i think this is really great as well thank you
5940,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,by creating a mutable list in opendatabaseaction this pr fixes the problem when opening a library from the recent libraries menu change in changelogmd described if applicable thanks again for your contribution we tried it locally did not fix the issue we will switch to listof
5945,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,try to fix linux pdf opening again and fixes probably title of the pr must not reference an issue because github does not support autolinking there change in changelogmd described if applicable could you please try again with the newest version from this branchi forgot one method
5945,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,try to fix linux pdf opening again and fixes probably title of the pr must not reference an issue because github does not support autolinking there change in changelogmd described if applicable could you please try again with the newest version from this branchi forgot one method
5955,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,added menubuttons to integritycheckdialog this pr adds menubuttons to the integritycheckdialog because there was a complaint that the filters were not very easy to find i did not implement the option to make the current filters in the table persistent as the use case for this is extremly limited sorry controlsfx does not support this and the workaround would be hugei dont think that documentation is necessary for this as it should be very obvious to understand integrity_without_panel change in changelogmd described if applicable looks good
5969,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,refactored subtile changes to optics of library properties some subtile changes added a scrollpane to the library properties dialog and to saveorderconfigdisplay and to fieldformattercleanupspanel fieldformattercleanupspanel needs to be refactored in the future to mvvm pattern but this pr is just a quick fix for the issue so the library properties are somewhat usable on scaled displays librarypropsup change in changelogmd described if applicable
5983,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,loosing group if the most bottom one in list is dragged on itself change in changelogmd described if applicable
6018,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,add shortscience integration title of the pr must not reference an issue because github does not support autolinking there this pr introduces a simple integration towards shortscience as tracked by the integration is in the form of an additional context menu item called search shortscience which if clicked will open the users web browser to the search results for the selected entrys titlei experimented with generating a direct link to the shortscience page for the article instead of linking to the search results but the uri scheme is not entirely consistent nor predictable at shortscience so it was deemed more effort than it was worth change in changelogmd described if applicable hi stevensdavid thank you for your work and your pr you are right baseaction is deprecated and i already prepared a pr to completly remove the deprecated baseaction stuff from the rightclickmenu the future way to implement menu actions is to put the action information in standardactions and to implement the action as a class extending simplecommand should be very straight forward for some hints please have a look at my pr if you have questions just ask me im happy to help youhey calixtus it seems i need a few of the changes in api that you implemented in order to use the new style making it difficult to port the feature to the new style before your pr is merged specifically id need the new signature for rightclickmenucreate that you implemented in d d c d d c b b fc f f f b bb as it includes the statemanager and the actionhelper methods you introduced in f d e e f c bbc eec abb these commits dont seem particularly easy to cherry pick without getting your other refactoring work and im not entirely sure if it is considered good practice to cherry pick partial commits as i havent done that before 😅 yes maybe its better to wait until after the release of its better not to introduce new features right now but to stabilize the current branch so we can release in some days and to put this feature into stevensdavid you can base at calixtuss branch if that works out or just merge his branch into your branch i ended up merging calixtuss branch into this one so the diff looks larger than it actually is as such this shouldnt be merged before the code has been rewritten to use the new style and i have broken out the link generation into a separate method which now has a few test cases should the documentation and changelog be updated as part of thisedit code style errors seem to be inherited from the merge and are not from new changes i changed the base branch to replace_deprecated to enable reviewing the diff to explanation i mirrored the current state of into the branch replace_deprecated by locally cloning calixtuss fork git remote add calixtus git fetch calixtus checking out the branch and pushing it to here origin koppor thank you for the feedback ive pushed new commits that should resolve your comments
6031,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,translation for specialfield names in preferences names of special fields were not translated in preferences change in changelogmd described if applicable
6054,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,fix warning display issue for entering a title made of two words title of the pr must not reference an issue because github does not support autolinking there hello this pr fixes the issue that a warning is displayed when users enter a title made of two sentences in the entry editor change in changelogmd described if applicable hi koppor thank you for your review i have made changes to the code i found that there is an existing test which is testtitlechecks in integritychecktestjava for this functionality so i added test cases for the title with delimiters there please let me know if there is anything else i need to take care of happy to make a contribution eetian we are in nitpicking mode 😇 it might cost more time to refine the code to provide some background the jabref team decided to improve the code quality thus we aim for all code being a model for java coders to learn how things work see for details thus we kindly ask you to include our feedback please do not hesitate to contact us in case you have any question merging
6110,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,groups searching for keywords field mandatory value not checked closes closes alert dialog triggered active info icons image inactive info icons image dialog should not close when error dialog is discarded calixtus not sure if we have this problem in more dialogs the setresultconverter method will always close the dialog we want to go abck to the dialog if errors are displayed as alert dialogs however we need to use addeventfilter for this i guess am no expert in javafx tobiasdiez see dialog validation section at https docsoraclecom javase javafx api javafx scene control dialoghtml in other dialogs we dont show any error message instead we disable the ok buton until all required fields are set the dialog is duplicate see for example the shareddatabaselogin dialog siedlerchr i really like that metaphor think its also in place in angular apps ^^ refs which states that we should document it i agree but thats not what i and what the pr is about i agree that the ok button should be disabled in case there are validation errors the code for this seems to be in place as well so i guess there is a bug somewhere siedlerchr calixtus do you have an idea where i did take a look at the code and tried a little bit around but i must confess i dont ever reach the alert dialog the button disableproperty is with this pr now completly and correctly bound to the validation status and im unable to click the button so huhalso i agree to the button disabled metaphor so simply remove the dialog and all is done disabled button should work except for when the dialog is opened at first the checks only come into place when one has entered data in the mandatory fields we need to trigger the validation after initialization to change this can we track the additional changes in a follow up issue id rather limit this pr to the fixes if possible
6110,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,groups searching for keywords field mandatory value not checked closes closes alert dialog triggered active info icons image inactive info icons image dialog should not close when error dialog is discarded calixtus not sure if we have this problem in more dialogs the setresultconverter method will always close the dialog we want to go abck to the dialog if errors are displayed as alert dialogs however we need to use addeventfilter for this i guess am no expert in javafx tobiasdiez see dialog validation section at https docsoraclecom javase javafx api javafx scene control dialoghtml in other dialogs we dont show any error message instead we disable the ok buton until all required fields are set the dialog is duplicate see for example the shareddatabaselogin dialog siedlerchr i really like that metaphor think its also in place in angular apps ^^ refs which states that we should document it i agree but thats not what i and what the pr is about i agree that the ok button should be disabled in case there are validation errors the code for this seems to be in place as well so i guess there is a bug somewhere siedlerchr calixtus do you have an idea where i did take a look at the code and tried a little bit around but i must confess i dont ever reach the alert dialog the button disableproperty is with this pr now completly and correctly bound to the validation status and im unable to click the button so huhalso i agree to the button disabled metaphor so simply remove the dialog and all is done disabled button should work except for when the dialog is opened at first the checks only come into place when one has entered data in the mandatory fields we need to trigger the validation after initialization to change this can we track the additional changes in a follow up issue id rather limit this pr to the fixes if possible
6121,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,icons from material design icons not recognized related jabref developers b cddf cceae fd f daa caused this issue only icons contained inside jabreficons are available nowthe question is do we really want this feature not sure if changing the line back to return enumsgetifpresent materialdesigniconclass iconcodetouppercase localeenglish tojavautil map icon new internalmaterialdesignicon getcolor icon will reintroduce the referenced issue feature also only makes sense if we have a dropdown with all available icons inside the new edit group dialog imho https user imagesentcom c fd ea b d bd png merging
6121,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,icons from material design icons not recognized related jabref developers b cddf cceae fd f daa caused this issue only icons contained inside jabreficons are available nowthe question is do we really want this feature not sure if changing the line back to return enumsgetifpresent materialdesigniconclass iconcodetouppercase localeenglish tojavautil map icon new internalmaterialdesignicon getcolor icon will reintroduce the referenced issue feature also only makes sense if we have a dropdown with all available icons inside the new edit group dialog imho https user imagesentcom c fd ea b d bd png merging
6130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,small improvements in preferences dialog changes reduces the size of the rarely used import export show reset preferences buttons to icon buttons to free space to display all of the tabs in the list the font size is now controlled by a spinner a text field with arrows on the right side the comboboxes now have valuefactories to properly display the real name of the languages the charsets and the bibdatabasemode which incorrectly displayed biblatex instead of biblatex some keyboard events are added to the add textfields in nameformattertab etc to make usage more intuitive removed obsolete and non functional open pdf settings closes preferences_polish change in changelogmd described if applicable no coverage uploaded for pull request base master f click here to learn what that means
6130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,small improvements in preferences dialog changes reduces the size of the rarely used import export show reset preferences buttons to icon buttons to free space to display all of the tabs in the list the font size is now controlled by a spinner a text field with arrows on the right side the comboboxes now have valuefactories to properly display the real name of the languages the charsets and the bibdatabasemode which incorrectly displayed biblatex instead of biblatex some keyboard events are added to the add textfields in nameformattertab etc to make usage more intuitive removed obsolete and non functional open pdf settings closes preferences_polish change in changelogmd described if applicable no coverage uploaded for pull request base master f click here to learn what that means
6143,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,add aps fetcher refactored part of follow up from title of the pr must not reference an issue because github does not support autolinking there change in changelogmd described if applicable failing test is not relevant i merge now
6143,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,add aps fetcher refactored part of follow up from title of the pr must not reference an issue because github does not support autolinking there change in changelogmd described if applicable failing test is not relevant i merge now
6143,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,add aps fetcher refactored part of follow up from title of the pr must not reference an issue because github does not support autolinking there change in changelogmd described if applicable failing test is not relevant i merge now
6151,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,actionhelper to test for present file this pr fixes koppor it took a little bit more refactoring than expected for it does not only check if standardfieldfile has text inside but if the file is also really present in the file system there are some design decisions im unsure of there is no alert about that no file is really present the menu entry is just disabled although there is a file symbol in the main table since standardfieldfile is not empty feedback could be implemented in the files editor in the entry editor as validationthe other thing is that in theory at last the table does not yet automatically update if a file is added or removed so no file is attached this would require probably an array of observables to be used as an invalidation alert im unsure where to start with that however only in theory pracitcally the entry is unselected automatically if i change something about the attached files in the entry editor so nobody would notice if this would not be implemented change in changelogmd described if applicable i added some validation the regular validation mechanics of controlsfx seem somewhat broken the icon is shown but behind every other ui element so instead i just marked the background of the cells with files that do not exist in the filesystem in the warning color this one is mergable
6152,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,allow reordering of custom entry types fields additionally restore the old multiline property and make it configurablecurrent status adding removing reordering works removing standard entry types has no effect they are always readded if deleted sort fields alphabetically would that effect the order needs investigation cannot sort it influences the save order refs and title of the pr must not reference an issue because github does not support autolinking there change in changelogmd described if applicable linkedhashset is no solution either as the standard fields are always inserted firsttodo check it again tobiasdiez i currently have the problems that in my hashmap which contains entry types with their corresponding fields the fields order is not updated if i change them via drag and drop in the main tablethis is logical because the fieldswithtypes is not an observableany idea how i can do this with some binding foo can i add some observabelist to that map im not sure what exactly you mean a map does not work i tired it but its a bit more complicated i think or maybe i am thinking too complicated i would need to bind a listproperty to the values collection of my mapand then i would need to change that listproperty fieldsfortype content based on my selected entry types currently i am doing this more or less manually private final listproperty fieldsfortype private final observablelist allfieldsfortype fxcollectionsobservablearraylist extractor new observable {extractorfieldname extractorfieldtype } for bibentrytype entrytype alltypes { list fields entrytypegetallfields stream map bibfield new fieldviewmodel bibfieldgetfield entrytypeisrequired bibfieldgetfield bibfieldgetpriority entrytype collect collectorstolist typeswithfieldsput entrytype fxcollectionsobservablearraylist fields } thisfieldsfortype new simplelistproperty allfieldsfortype easybindsubscribe selectedentrytypes type { if type null { allfieldsfortypesetall typeswithfieldsget type } } i guess the following might work create your map entrytypeswithfields when the user selects an entrytype then set fieldsfortype to entrytypeswithfieldsget entrytype it is important that you set really the observable list and not the contents of the list ie not setall by the way the whole map construction seems to be overly complicated why not create a entrytypeviewmodel that wraps a given entry type and also contains an observable list of fields then you can have a simple observable list of entrytypeviewmodels which you can bind to the list and then bind the contents of the field list to the observable list of the current entry type tobiasdiez sometimes when i go up and down in the dialog and switch between the entry types suddenly the fields are empty any idea what this means or why this occurs the issue with the delete on change is now i think i encountered a bug with the entrytypesmanager parsing if a custom entry type has only required or optional fields eg one of the fields array is empty a ghost bib field is createdneed to invesitgate this todo modify type article add field langid make optional move after number save reopen dialog langid field is no longer after number it has moved to a different positionproblem possible in bibentrytypesmanager public sortedset getalltypes { sortedset alltypes new treeset customormodifiedtype alltypesaddall standardtypes return alltypes } yeah i found the bug custom entry types order is now correctly stored and also applied to entry editor grafik
