prNumber,APM,Interpreter,Logging,Data.Structure,i18n,Setup,Logic,Microservices,Test,Search,UI,Parser,App,corpus
5960,1,0,0,0,0,1,0,1,0,1,1,0,1,stylecop launcher main project summary of the pull requestlots of small tweaks still a lot more mostly in windowsinterophelper note windowsinterophelper will be one item that require maybe its own pr by itself i think this will be a few more end to end changes pr checklist x applies to cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull request_what does this include_ validation steps performed_how does someone test & validate_
5964,0,0,0,0,0,1,1,0,0,1,1,0,1,stylecop runs program plugin summary of the pull requestgetting rest of it online pr checklist applies to cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull request_what does this include_ validation steps performed image https user imagesgithubusercontentcom ee de ea cd aff b b png
6002,1,1,0,0,0,1,0,1,0,1,1,1,1,whitespace forced changes summary of the pull requestc whitespace shift pr checklist applies to cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull request_what does this include_ validation steps performed_how does someone test & validate_
6003,0,0,0,0,0,0,0,0,0,1,0,0,1,to remove the condition that space is needed after the action keyword summary of the pull request_what is this about_this pr removes the requirement that space is needed after the action keyword pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla x tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull request_what does this include_the following changes have been made in this pr previously there was only one query being sent to all the plugins if the first space separated item was an action keyword then only a non global query would be executed however now we have a query being generated for each plugin we execute global plugins along with the non global plugins as we have removed the space requirement following the action keyword a few symbols have been added to the search ignore regex of the indexer plugin the symbols which have been added are cmd the indexer plugin is also executed now and it compared the filenames and returns those which are greated than cmd this was leading to a delay also filenames do not contain these symbols previously there was only one query being sent to all the plugins if the first space separated item was an action keyword then only a non global query would be executed however now we have a query being generated for each plugin we execute global plugins along with the non global plugins as we have removed the space requirement following the action keyword a few symbols have been added to the search ignore regex of the indexer plugin the symbols which have been added are cmd the indexer plugin is also executed now and it compared the filenames and returns those which are greated than cmd this was leading to a delay also filenames do not contain these symbols cmd because of removing the blank requirementcan we do it instead like the following way to avoid adding more symbols to the black list we generate a pair list of all action keywords and corresponding plugins if we find one or more of the keywords on the pair list at the beginning of the search query we only send the search query to the corresponding plugins of the pair list then we dont have to send the query to all plugins to distinguish the words not single action chars for action keywords from search text for plugins we could have the requirement of an colon between keyword and search query this means for example cmd or folder windows previously there was only one query being sent to all the plugins if the first space separated item was an action keyword then only a non global query would be executed however now we have a query being generated for each plugin we execute global plugins along with the non global plugins as we have removed the space requirement following the action keyword a few symbols have been added to the search ignore regex of the indexer plugin the symbols which have been added are cmd the indexer plugin is also executed now and it compared the filenames and returns those which are greated than cmd this was leading to a delay also filenames do not contain these symbols alekhyareddy you wrote that you added the to the search ignore list do we get in trouble with this change when users search for files by file pathaccording to windows the file path cannot contain a so we will not get into any issue there rather we wouldbe removing unnecessary queries being sent to the indexer plugin this was added not to blacklist a symbol but rather to improve the performance of the indexer query by removing redundant queries you wrote that you got the result cmdexe while typing cmd because of removing the blank requirement can we do it instead like the following way to avoid adding more symbols to the black list we generate a pair list of all action keywords and corresponding plugins if we find one or more of the keywords on the pair list at the beginning of the search query we only send the search query to the corresponding plugins of the pair list then we dont have to send the query to all plugins to distinguish the words not single action chars for action keywords from search text for plugins we could have the requirement of an colon between keyword and search query this means for example cmd or folder windows im not sure if i understand clearly but cmdexe does not show up on searching for cmd image https user imagesgithubusercontentcom e b e ea f bb bpng unfortunately the approach you are suggesting will not work if we set a character set of characters as an action keyword because then we wouldnt be able to search for programs starting with those characterswe can have a colon as you suggested but that defeats the purpose of removing the space if we were to set a colon then we could instead leave the space as is to not complicate how it works we can always tweak the working based on user feedback later according to windows the file path cannot contain a so we will not get into any issue there rather we wouldbe removing unnecessary queries being sent to the indexer plugin this was added not to blacklist a symbol but rather to improve the performance of the indexer query by removing redundant queries alekhyareddy what about if the user searches for d \filenametxt or something like that with the drive letter that would have in it thanks for pointing that out yes youre right i misinterpreted this article http xahleeinfo mswin allowed_chars_in_file_nameshtml these characters are not allowed in the filename and not file path i removed the condition ideally that would be captured by the folder plugin as well but there may be a partial match with the filename leading to the result showing up so we should check the indexer plugin as well when the full path is not provided thanks for pointing that out yes youre right i misinterpreted this article http xahleeinfo mswin allowed_chars_in_file_nameshtml these characters are not allowed in the filename and not file path i removed the condition ideally that would be captured by the folder plugin as well but there may be a partial match with the filename leading to the result showing up so we should check the indexer plugin as well when the full path is not providedi know that i can search for files in folders with the folder plugin alekhyareddy im getting the following exception typing the above for me and deleting over several times seems to repro image https user imagesgithubusercontentcom fb b e ea ce c f c png this is the sql query select top systemitemurl systemfilename systemfileattributes systemitempathdisplay from systemindex where scope file c and contains systemfilenamec \repos and scopefile and systemfileattributes some bitwise order by systemdatemodified desc not sure if this is related to the character discussion previous in this thread ill try to repro on master arjunbalgovind ryanbodrug microsoft this branch has the latest changes from masterhttps githubcom microsoft powertoys blob e e cd dacc acfbc c ab src modules launcher plugins microsoftpluginindexer searchhelper oledbsearchcsl its related to the changes made in these prs https githubcom microsoft powertoys pull https githubcom microsoft powertoys pull we have a catch statement though so im not sure why it would crash arjunbalgovind ryanbodrug microsoft this branch has the latest changes from master https githubcom microsoft powertoys blob e e cd dacc acfbc c ab src modules launcher plugins microsoftpluginindexer searchhelper oledbsearchcsl its related to the changes made in these prs we have a catch statement though so im not sure why it would crash alekhyareddy arjunbalgovind systemaccessviolation https docsmicrosoftcom en us dotnet api systemaccessviolationexceptionviewnetcore accessviolationexception and trycatch blocks exceptions are not handled in catch blocks if the memory is not managed by the common language runtime ive created an issue here and have a fix incoming
6006,0,0,0,0,0,0,0,0,0,0,1,0,0,warningsaserrors fixing color picker warnings and enabling warnings as errors summary of the pull requestcolor picker warnings as errors enabled and fixing error pr checklist x applies to cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull request_what does this include_ validation steps performedcompiled against release debug as this change is only a namespace tweak
6007,0,0,0,0,0,0,0,0,0,1,0,0,1,warningsaserrors woxtest summary of the pull requestfixing warnings and enabling warnings as errors pr checklist applies to cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull request_what does this include_ validation steps performed_how does someone test & validate_
6008,0,0,0,1,0,0,0,0,0,1,0,0,0,warningsaserrors woxcore summary of the pull requestremoved obsolete fields pr checklist applies to cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull request_what does this include_ validation steps performed_how does someone test & validate_
6010,0,0,0,1,0,0,0,0,0,1,1,0,1,warningsaserrors woxplugin … revisit the if debug blocks later summary of the pull requestgetting wox plugin online per ryanbodrug microsoft i suppressed the warning here as it is caught in debug pr checklist applies to cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull request_what does this include_ validation steps performed_how does someone test & validate_
6011,0,0,0,0,0,0,0,0,0,0,0,0,0,fancyzoneseditor delete custom layout if it has malformed data summary of the pull request_what is this about_if malformed custom layout is detected it gets deleted only messagebox was shown prior to this pr every time editor was spawned as layout wasnt deleted pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla x tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx validation steps performed_how does someone test & validate_ open editor create custom layout make it malformed by manually editing zones settings file eg set any zone width to negative value open editor again confirm that messagebox is shown and that malformed custom layout is not shown in editor close editor and open it once again to confirm that layout was properly deleted
6043,0,0,0,0,0,1,0,0,0,1,1,0,1,user ryanbod shell plugin fxcop summary of the pull requestturns on fx cop and fixes all errors for the shell plugin pr checklist x applies to cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull request_what does this include_ validation steps performedran shell plugin manually
6052,0,0,0,0,0,0,0,0,0,1,0,0,1,fix for crash due to systemaccessviolationexception when calling oledbsearch from multiple threads summary of the pull requestremoves member variables from oledbsearch that was making it not thread safe pr checklist x applies to cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull request removes oledb member variables that are not thread safe and may be uses accross threads removes the catch systemaccessviolationexception as this doesnt handle exceptions from corrupted memory outside of clr see here https docsmicrosoftcom en us dotnet api systemaccessviolationexceptionviewnetcore accessviolationexception and trycatch blocks removes executequery_shoulddisposeallconnections_afterfunctioncall unit test as this requires the use of the member variable and to be pedantic is really testing an implementation detail of the method not a publicly observable state or side effect validation steps performed in powertoys run repeat over and over and over again type c repos quickly delete the above text run woxtest unit tests note as concurrency issues tend to behave different on different machines it would be great if second person could verify that they a can reproduce the issue and b can verify that this change does this currently affect build does this currently affect buildthis was introduced in commit f babcb https githubcom microsoft powertoys commit f babcb e f b bd fba dd and shouldnt affect or
6053,0,0,0,0,0,0,0,0,0,0,0,0,0,warningsaserrors getting settings online summary of the pull request_what is this about_ pr checklist applies to cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull requestfixes remaining errors and forces warnings as errors now for these projects validation steps performed_how does someone test & validate_ image https user imagesgithubusercontentcom ef e ea d d b fpng
6100,1,0,0,0,0,1,0,1,0,1,1,0,1,consolidating nuget packages summary of the pull request_what is this about_ pr checklist applies to cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull request_what does this include_ validation steps performed_how does someone test & validate_
6104,1,0,0,0,0,1,0,1,0,1,1,0,1,localization migrate resources to resx for shortcut guide summary of the pull request_what is this about_this pr migrates the resources for shortcut guide to resx as per the steps done in the pr is currently made towards that branch to minimize the diff pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla x tests passed info on pull request_what does this include_ moved shortcut guide resources to resx added build script and base rc and h files added locprojectjson validation steps performed_how does someone test & validate_ validated that sg strings appear in the ui in os language english and french validated localized resx files are generated and msi works on cdpx pipeline https github privatevisualstudiocom microsoft _build resultsbuildid &viewresults
6106,1,0,0,0,0,1,0,1,0,1,1,0,1,localization migrate resources to resx for fancyzones summary of the pull request_what is this about_this pr migrates the resources for fancyzones to resx as per the steps done in the pr is currently made towards that branch to minimize the diff pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla x tests passed info on pull request_what does this include_ moved fancy zones resources to resx added build script and base rc and h files added locprojectjson validation steps performed_how does someone test & validate_ validated that the project builds on cdpx https github privatevisualstudiocom microsoft _build resultsbuildid &viewresults validated that strings appear on os version in old settings seraphimaz can you please review it thanks seraphimaz can you please review it thanksim unable to validate that the project builds on cdpx since i havent got access built locally and validated that in old settings strings appear
6107,0,0,0,0,0,1,0,0,0,1,1,0,1,remove the code for saving loadingprogram plugin cache summary of the pull requestremove loading and saving of program plugin cache pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla x tests added passed info on pull requestthis pr removes loading saving cache to fix following issues it will fix the issue which resulted in missing packaged app icons when these apps were updated and pt run was disabled it will fix the issue with win apps not being detected installed when pt run was disabled on enabling pt run it used the previous cache validation steps performedmanually validated that issues associated with are resolved
6107,0,0,0,0,0,1,0,0,0,1,1,0,1,remove the code for saving loadingprogram plugin cache summary of the pull requestremove loading and saving of program plugin cache pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla x tests added passed info on pull requestthis pr removes loading saving cache to fix following issues it will fix the issue which resulted in missing packaged app icons when these apps were updated and pt run was disabled it will fix the issue with win apps not being detected installed when pt run was disabled on enabling pt run it used the previous cache validation steps performedmanually validated that issues associated with are resolved
6107,0,0,0,0,0,1,0,0,0,1,1,0,1,remove the code for saving loadingprogram plugin cache summary of the pull requestremove loading and saving of program plugin cache pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla x tests added passed info on pull requestthis pr removes loading saving cache to fix following issues it will fix the issue which resulted in missing packaged app icons when these apps were updated and pt run was disabled it will fix the issue with win apps not being detected installed when pt run was disabled on enabling pt run it used the previous cache validation steps performedmanually validated that issues associated with are resolved
6111,0,0,0,0,0,0,0,1,0,0,1,0,1,adding in fxcop to svg tests summary of the pull requestadded in fxcophad to tweak a lot of names due to _s pr checklist x applies to cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull request_what does this include_ validation steps performed_how does someone test & validate_
6146,1,0,0,0,0,1,0,1,0,1,1,0,1,pt run narrator support for result view navigation summary of the pull requestnarrator support for result view navigation references https docsmicrosoftcom en us dotnet framework whats new whats new in accessibility pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla x tests added passed info on pull requestthe following changes are made in this pr added customsearchbox an extension of textbox class to facilitate capturing accessibility events in all the ui elements controlled by the textbox added tostring method to contextmenuitemviewmodel and resultviewmodel this is because narrator calls this method on controlled elements to get the reading text validation steps performedmanually validated that narrator reflects changes when navigating through listviewnote the narrator has to be started after running pt run due to issue
6146,1,0,0,0,0,1,0,1,0,1,1,0,1,pt run narrator support for result view navigation summary of the pull requestnarrator support for result view navigation references https docsmicrosoftcom en us dotnet framework whats new whats new in accessibility pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla x tests added passed info on pull requestthe following changes are made in this pr added customsearchbox an extension of textbox class to facilitate capturing accessibility events in all the ui elements controlled by the textbox added tostring method to contextmenuitemviewmodel and resultviewmodel this is because narrator calls this method on controlled elements to get the reading text validation steps performedmanually validated that narrator reflects changes when navigating through listviewnote the narrator has to be started after running pt run due to issue
6161,0,0,0,0,0,0,0,0,0,0,1,0,1,settings adding tests to verify backward compatibility summary of the pull request adding tests to verify backward compatibility load original settings file initialize the view model for that module and check if the values initialized in the view model are the same as those loaded from the config file pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla x tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx validation steps performed ran the tests laviusmotileng ms crutkas maybe i misunderstood the intent of i thought we wanted to make sure that we are still able to deserialize save files from older versions of powertoys something like install previous versions of powertoys for each module change settings from defaults save serialized savefile for each module in each previous version load the serialized save file as an embedded resource or hard coded string if small enough write a unit test that loads the file and verifies the expected result it looks to me that your just verifying the default values of the serialized save data am i missing something laviusmotileng ms crutkas maybe i misunderstood the intent of i thought we wanted to make sure that we are still able to deserialize save files from older versions of powertoys something like install previous versions of powertoys for each module change settings from defaults save serialized savefile for each module in each previous version load the serialized save file as an embedded resource or hard coded string if small enough write a unit test that loads the file and verifies the expected result it looks to me that your just verifying the default values of the serialized save data am i missing somethingmy understanding was that we need to verify that old settings are not overwritten by the changes in current version upon installation of the new version which would be current version for the points that you have mentioned current tests already do that number writing to the file is done via the runner module maincpp we wont be able to do that since we are not using ipc in the unit tests this means that we would have to do it by writing the settings file ourselves which would mean that we are testing whether the settingutilssave method works but we already have separate tests for settingutilssave ryanbodrug microsoft i added test files to the project ryanbodrug microsoft what needs to happen here to get this in a good state for the test to be added in didnt mean to push to this branch marking as draft as these tests dont do anything right now validated that all the tests pass are we planning to add tests for compatibility between the old and new settings as wellcan you be more specific here that is the intent of these tests did i miss something validated that all the tests pass are we planning to add tests for compatibility between the old and new settings as well can you be more specific here that is the intent of these tests did i miss somethingmaybe i missed it but did we use the settings files generated by the older settings process if so please ignore the rest of thisi was referring to this scenario with image resizer so someone might initially be using the older c settings and then when they upgrade their build and use the c settings does everything work as expected i was especially coming from the image resizer side where some parts have been moved to the settings from the img resizer code im not completely sure how the format and where the older settings saved the information for img resizer for most of the powertoys the config is saved using set_config so the format should be the same irrespective of the old or new settings but imgresizer doesnt seem to do that https githubcom microsoft powertoys blob master src modules imageresizer dll dllmaincppl the new settings process imageresizerviewmodelcs saves the configurations directly without passing them to runner because some options were moved to it so i was thinking it would be a good check instead of maybe creating a new configurations file if there is a format exception ryanbodrug microsoft there are two places where the name of a module is used as the folder name while being stored here https githubcom microsoft powertoys blob master src core microsoftpowertoyssettingsuilib imageresizersettingscsl for imageresizer as information being sent to the runner this https githubcom microsoft powertoys blob master src runner general_settingscppl is where the name must match the name of the module to enable or disable the powertoyfor most of the powertoys both these values are the same this does not seem to be the case for imageresizer the imageresizer settings storage folder name is imageresizer without the space this would work with the older settings as well because the name accessed directly by imagesizer previously is also without the space here https githubcom microsoft powertoys blob master src modules imageresizer dll settingscppl however while sending information to the runner the name of the module must be image resizer with the space and this is based on the names of the powertoys according to the runner and is followed by the general settings enabled modules config here https githubcom microsoft powertoys blob master src core microsoftpowertoyssettingsuilib enabledmodulescsl that being said the enable disable works fine with the current changes however the only change is the name of the module in the settingsjson file from image resizer to imageresizer im not sure how that would affect the older settings will look into that and let you know ryanbodrug microsoft there are two places where the name of a module is used as the folder name while being stored here https githubcom microsoft powertoys blob master src core microsoftpowertoyssettingsuilib imageresizersettingscsl for imageresizer as information being sent to the runner this https githubcom microsoft powertoys blob master src runner general_settingscppl is where the name must match the name of the module to enable or disable the powertoy for most of the powertoys both these values are the same this does not seem to be the case for imageresizer the imageresizer settings storage folder name is imageresizer without the space this would work with the older settings as well because the name accessed directly by imagesizer previously is also without the space here https githubcom microsoft powertoys blob master src modules imageresizer dll settingscppl however while sending information to the runner the name of the module must be image resizer with the space and this is based on the names of the powertoys according to the runner and is followed by the general settings enabled modules config here https githubcom microsoft powertoys blob master src core microsoftpowertoyssettingsuilib enabledmodulescsl that being said the enable disable works fine with the current changes however the only change is the name of the module in the settingsjson file from image resizer to imageresizer im not sure how that would affect the older settings will look into that and let you knowjust to confirm the link you pointed to for doesnt actually provide the folder name before this change that is provided by the module name in imageresizerviewmodelcs i believe the link you provided is only displayed internally in the file and to my knowledge that is not used anywwhere i _think_ we are saying the same thing but just wanted to confirm azp run azure pipelines successfully started running pipeline s
6165,1,1,0,0,0,1,0,1,0,1,1,0,1,localization move powertoys run string resources from xaml files to resx summary of the pull request_what is this about_this pr removes all the language xaml files in the powertoys run projects and plugin projects and adds an english resx file with the strings and enables its localization on the pipeline the internationalization related classes in woxcoreresources were also removed as they were no longer required pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla x tests passed info on pull request_what does this include_ enxaml files converted to resourcesresx for all launcher projects manually with some ctrl f and ctrl h magic along with resgen replaced all calls to gettranslation by directly referencing the resource with the statement projectnamepropertiesresourcesresourcename the internationalization and language related classes were removed since there were used only for the language xaml files since this contained gettranslation the gettranslation method was removed from ipublicapi as well modified the tests which checked the number of mocked calls to gettranslation instead of checking for a call with a resource name it was changed to check the values set for the context menu item titles for all the projects were resx files were added the resource class was set to public and the assembly neutral language was set to en us this is the default resource language that will be included in the dll all other resources would appear in the file path structure langcode\projectnameresourcesdll removed all language xaml files for launcher projects from the installer removed the wox settings xaml files present in some of the plugin projects these were used by wox in their settings however we do not require them in powertoys run added locprojectjson for all the projects to enable localization on the pipeline pending work to be done in a separate pr remove unused wox strings some strings are still hardcoded and should be added to the resx files validation steps performed_how does someone test & validate_ validated that all the plugins run in launcher from vs validated that the installer builds and launcher works from the installer validated with a dummy resourcesfrresx for indexer plugin with a few strings modified that the french resources are loaded when the os language is changed to french validate that the resx and lcl files are generated on the cdpx pipeline https github privatevisualstudiocom microsoft _build resultsbuildid &viewresults
6175,0,0,0,0,0,0,0,0,0,0,1,0,0,improved the kb hook in color picker summary of the pull requestthis pr should fix and related issues without an architectural change proposed in pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull requestimproved the behavior of the kb hook in colorpicker validation steps performed can be reproduced as follows set the colorpicker shortcut to the default value win shift c open task manager click on the desktop press and hold win whie holding win click on the task manager and then release win click on the desktop press shift c colorpicker will ope other issue that this pr fixes press the key combo starting with c and then press win shift colorpicker will open but it shouldnt this pr also takes care of this
6181,0,0,0,0,0,0,0,0,0,1,1,0,1,powertoys run remove unused wox resources and move hardcoded strings to resx file summary of the pull request_what is this about_this pr removes unused wox strings in the launcher projects and plugins and moves the hardcoded strings to the resx filesthis pr depends on pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla x tests passed info on pull request_what does this include_ wox settings strings removed moved hardcoded strings for plugin name description titles and error message which have been referenced with the showmsg function to resx file validation steps performed_how does someone test & validate_validated that strings appear in the ui
6188,0,0,0,0,0,0,0,0,0,0,1,1,1,user ryanbod mock settings disk access summary of the pull requestdependency inject settingsutils and systemioprovider to abstract disk access and remove the need to write read from disk during unit tests pr checklist x applies to cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla tests added passed requires documentation to be updated ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place xxx info on pull request_what does this include_ introduces systemioprovider and iioprovider interface to wrap methods that hit the disk dependency inject the concrete implementation of systemioprovider and settingsutils into the viewmodels so that unit tests can provide stub and mock implementations removes setup and cleanup methods from unit tests that write to disk removed enabledbydefault test for colour picker and added a new test that validates all modules are enabled by default validation steps performed_how does someone test & validate_ runs all unit tests opens settings for each module verifies that settings update and save verifies that modules are able to load modified settings all previously observed issues were not a result of these changes keyboard manager process wasnt launching was fixed in ipc messages that werent getting picked up on settings change was caused by strings not being localized this just required a clean rebuild see for context laviusmotileng ms ^^ fyi validated that all the tests pass and settings get saved loaded correctly on each page of the settings app apart from the comments ive left one part im confused about is the use of isettingsutils it seems like this interface was required only for the mock done in getstubsettingsutils but i feel like that functionality could be implemented using iioprovider the default json could be set in the savecontent and loaded from that are there any other areas which motivate the requirement on the two interfaces i can approve the pr after these clarificationsa bit philosophical shocking coming from me but iioprovider and isettingsutils encapsulate different concerns to me the settingsutils should encapsulate the logic specific to saving and loading settings information and any patterns that they may include such as does the file exist if not create it etc the ioprovider encapsulates the logic pertaining to persisting the information hypothetically by writting to disk or saving to a sql db or blob storage this is intended to decouple the settings and unit tests from a specific implementation but doesnt actually define the patterns that we should be using alekhyas change should be doing that and i may have to modify some of this once i take a look at her pr
6254,0,0,0,0,0,0,0,0,0,0,1,0,0,settings temporary string showing latest available version summary of the pull requesta string appears after users click the check for updates button image https user imagesgithubusercontentcom b f ee f ea f c e d f png image https user imagesgithubusercontentcom ab b b ee ea a c png pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla x tests added passed info on pull requestbesides the temp string added a handler for received ipc messages and a list of actions to update view models validation steps performedopen settings and click check for updates
6257,0,0,0,0,0,0,0,0,0,1,0,0,1,fix missing fragment portion of localpath summary of the pull requestindexer does not return the complete path to files and folders where the name contains the symbol pr checklist x applies to x cla signed if not go over here https claopensourcemicrosoftcom microsoft powertoys and sign the cla x ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place x tests added passed requires documentation to be updated info on pull requestin the uri make up the symbol is the syntax to indicate the fragment part of the uri image https user imagesgithubusercontentcom ba eb e ea f e bb ecdpng we replace the symbol with the encoded syntax so it is escaped and localpath property returns the full path validation steps performed create folder called c in depth create file called transitioning from c to f search in pt run for the newly created file eg transitioningbefore pr image https user imagesgithubusercontentcom feb ec ea a a a cb c png after image https user imagesgithubusercontentcom c dc ec ea b fabf fa png hell yeah jjw lets hold for on this
