issueNumber,prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,i18n,DevOps,Logic,Test,IO,UI,Security,App,corpus
3117.0,3141,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,increase size of file and keywords editors in the new entryeditor we have the problem that sometimes text in the textareas is hard to read because the areas are very narrow the reason for this is that java tries to fit them in the available display space examples this pr sets a minimum size for all textareas in the entryeditor the value of px is rather arbitrary and ill be happy to get some thoughts if this is good or if more or less is desirable with this minimum size all textareas are nicer to read even in the cramped up general tab the only problem is that you now need to scroll in the general tab most of the time all in all i think this should definitly go into change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3130.0,3141,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,increase size of file and keywords editors in the new entryeditor we have the problem that sometimes text in the textareas is hard to read because the areas are very narrow the reason for this is that java tries to fit them in the available display space examples this pr sets a minimum size for all textareas in the entryeditor the value of px is rather arbitrary and ill be happy to get some thoughts if this is good or if more or less is desirable with this minimum size all textareas are nicer to read even in the cramped up general tab the only problem is that you now need to scroll in the general tab most of the time all in all i think this should definitly go into change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
2539.0,3147,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,export pdf linked files because somehow my new changes did not update the pr correctly describe the changes you have made here change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3100.0,3154,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,add preference to disable validation in the entry editor by default adds a preference option for enabling disabling validation in the entry editor but not the ui the reason is because the validation is simply broken at the moment the preference option is set to false by default and there is no ui to change it so this turns off validation in the entry editor we can add the ui to turn it on later when the display bug in controlsfx has been fixedwhen this is merged the related issues can be removed from the milestone change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3145.0,3154,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,add preference to disable validation in the entry editor by default adds a preference option for enabling disabling validation in the entry editor but not the ui the reason is because the validation is simply broken at the moment the preference option is set to false by default and there is no ui to change it so this turns off validation in the entry editor we can add the ui to turn it on later when the display bug in controlsfx has been fixedwhen this is merged the related issues can be removed from the milestone change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
2946.0,3156,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,close entry editor when the shown entry is removed externally fixes the remaining part of when you externally delete an entry that is opened in the entry editor and accept the change in the dialog in jabref then the entry editor closes that way it prevents you from editing an entry that does no longer existas a side note the basepanel is ripe for a refactoring there are a good dozen classes that i could extract in the light of only doing bug fixes before the release ill avoid that now but when weve released this class gets it change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3157.0,3158,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,fix freezing on browse in protected terms dialog when adding from entrry editorchanged open file dialog to save file dialog change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3161.0,3162,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,update protected terms list in context menu when a new list is added the result of the dialog needs to be evaluated after the dialog is actually finished and the update of the context menu needs to be called change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3130.0,3163,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,fix unparseable fileannotation dates this should be the last aspect for being able to close hviethen should consider using another pdf annotation tool however the fault is of course on our side since we didnt validate the date format before change in changelogmd described manually tested changed features in running jabref
3165.0,3169,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,allow removal of online links from entry dont call pathsget on link to prevent an exception change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3170.0,3171,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,add undo functionality to the source tab the problem here as far as i understand was that the undo didnt happen on the fxapplication threadon top of that i found the the source tab isnt integrated in the undo framework at all so i have added this as well however it doesnt work problem free it seems that the fx codearea consumes undo events as well so when you hit undo in the sourcetab the codearea does the undo and then the undomanager tries to do it again and fails it has no consequence though apart from an exception the undo happens anywaysince this is an improvement add undo to source tab again i would like to merge this even if its not perfect i have zero time to dig deeper into these fx problems and i assume that no one else will do it so we can just merge the current state change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3081.0,3182,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,fix focus and keybinding in search arrow keys left right up and down no work as expected and the up down enter can be used to select an entry from the autocomplete menu change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
316.0,3202,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,followup to issue entry editor now adds missing curly braces on closing change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3190.0,3203,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,when groups are removed also remove them from entries change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3199.0,3204,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,drop latex editor support this removes latexeditor support push to latexeditor in jabref as stated in the last update to latexeditor was made in see and the software can be considered outdatedi removed latexeditor from the applications list in pushtoapplications class i deleted the pushtolatexeditor class since it is now unusedgradlew check was successfuli am new here first pull request and also still fairly new to java so any c&c would be greatly appreciated especially let me know if either the practice of commits or this request is not up to standard cheersbenedit removed latexeditor from preferences and corrected the url link style in changelog
2775.0,3209,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hyphens in last names are properly parsed i missed jabref so much that i even dared to touch the name parsing algorithm the only real changed consists in the few added lines the rest is only code formatting renaming of variables the added tests come from biblatex change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3208.0,3210,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,add file description to gui and fix sync bug change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3172.0,3211,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,added logic to check whether linked file already exists added a check in linkedfileviewmodelrename to see if a file which isbeing renamed already exists in the target location if such a file isfound then an error popup displays informing the user of the conflictuser will be prompted to choose whether to overwrite or cancelalso see for additional details
3229.0,3233,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,implemented issue added an error dialog if the file is open in another process and cannot be renamed this is my first contribution please give me feedback if you see any problems
3230.0,3241,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,update link to renamed file this patch fixes the issue described in the link to the renamed file is successfully updated now change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3143.0,3243,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,fix for issue import entry from clipboard in different formats see use all importers to parse pasted entries this allows the user to paste entries in different formats and not ony bibtex change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
2811.0,3248,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,fix for issue bibtexkey generator does not use crossref information see the bibtex key generator now uses crossreferenced entries if required fields are empty change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
2955.0,3272,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,open statistics dialog from correct thread the dialog to ask for collecting anonymous statistics needs to be created inthe swing edt do so using swingutilitiesinvokelater this is a follow up on ef b a and should finally no addition to changelogmd as ef b a already included a corresponding entry change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3263.0,3287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,change oo paths to libre office in preferences hopefully enough to change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3280.0,3288,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,empty string instead of n a in file annotations jabref developers any votes against this lynyus
3264.0,3303,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,open unix filenames with spaces we need to check if we need to escape the other unix paths too
3307.0,3308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,add \textendash to the html conversion table by adding \textendash to the html conversion table change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3275.0,3318,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,fix npe in maintable as observed by stefan kolb in the npe resulted from the strange matches null code this is fixed now not sure if this actually fixes the problem of change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3292.0,3325,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,annotations are now automatically refreshed this pr aims to by removing the refresh button completely and monitoring the pdf files automatically for changes in the progress of the implementation a few refactorings were made extract the file monitoring functionality from fileupdatemonitor to a new class and convert the timestamp based method to the new nio watcher interface extract the conflict handling code by external bib file changes from the base panel to a new class databasechangemonitor where also some of the old code from fileupdatemonitor now finds a new home this class is still a bit ugly but in my opinion better than before i hope that the conflict handling still works as expected i tested it but might have missed some special cases configurations change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3342.0,3343,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,fix npe when calling with bib file as cmd argument follow up issue from use toabsolutepath before calling of getparent change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
2802.0,3351,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,use cite_comment not only for external latex editors but also for cop… …y to clipboard hacktoberfest
3311.0,3364,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,replace linkedfiles backslashes with forward slashes ensures cross platform compatibility tested this under windows and it works fine change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3346.0,3368,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,rework autosetfilelinks change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3376.0,3378,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,treat crossref titles as optional change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3358.0,3388,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,added checking integrity dialog this change is related to jabref looked like it is hanging during long integrity checks i added a dialog with a progress bar to show that it is working checkingintegrity change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3347.0,3401,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,fix npe when saving new file no changelog entry since bug was introduced after release of change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3311.0,3403,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,replace linkedfiles backslashes with forward slashes follow up from damn case sensitivy change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3389.0,3404,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,strip invalid prolog when loading citationstyles by skipping invalid parts of the prolog of citation styles change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3046.0,3405,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,no longer allow duplicate fields in customized entry types problems in the entry editor caused by duplicate fields in customized entry types by no longer allowing duplicate fields ie moved from list to set change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3432.0,3438,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,fix removal of special fields when syncing them via keywords fixes a bug where jabref special fields such as printed relevant were not cleared eg removing the printed flag when using synchronization of special fields via the bibtex keywords field change in changelogmd described manually tested changed features in running jabrefsee for more details
3381.0,3443,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,fix for issue because the javafx tooltip used in the globalsearchbar cannot render html tobiasdiez recommended in to create a textflow object in the searchdescriber classes for structuring the text i made the changes to return a textflow and its working fine so far without changing the logic that is used to build the text i moved the searchrulesdescriber package like proposed from the logic package to the gui package the existing tests were moved accordingly but still needs to be rewritten for the new textflow resultsthere are some open questions i would like to ask with no styling of the tooltip the readability was really bad black text on grey background so i changed the styling to look like the other tooltips in the bar hope it was okay to do this in the context of this issue i created a new styleclass for this in the maincss to not change any other styled elements the searchquery class stores a description of the search it is created with the searchdescribers but they are now inside the gui package and return a textflow so there is a javafx dependency in the searchquery class which resides in the logic package at the moment this doesnt sound right to me should the class be moved to the gui package too the groupdialog class uses a searchquery object to get a search description this class is written with swing and is not compatible to the now returned textflow if i understand it right the project is migrating to use javafx so i want to propose that i write a compatibility method in the groupdialog class to create an html string from the given textflow to be compatible while the groupdialog is still using swing sadly the localized strings used in the searchdescribers included the html tag elements so in many cases it is not possible to use existing translations just because the tags are gone im not sure what to do about this it could be possible to remove the tags manually from the translations not sure how long this would takethats how the tooltip looks with the changes screenshot seems to be something wrong with the logic of the tooltip text creation the first few words repeat itself and it already happened prior to my changes see the image in but i didnt had time to look very closely into this should i open a new issue for this problemi hope i didnt forget anything im happy to hear your feedback change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
1664.0,3444,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,implements group based on aux file this pr implements by adding a group that contains all entries referenced in a given aux file so far the code is only a prototype but it already works really well what is missing is that changes in the aux file are automatically recognized and handled this should be easy to accomplish the user interface is very very basic and only contains a text field where the user can specify the path to the aux file in light of the upcoming rewrite of the groups dialog in javafx i dont want to spent to much time at ui stuff i have two questions the implementation so far is against our architecture the new group texgroup is in the model but uses the auxparser from the logic any ideas how to resolve this issue more and more i dont like the strict rule that model is not allowed to access logic how im supposed to create intelligent objects in the model if they are not allowed to use advanced stuff from the logic package the file path right now is stored as an absolute path is this ok if not what should be the base of a relative path the bib file change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
2594.0,3454,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,replace swingx with standard swing in order to be able to properly move to java see we need to get rid of all accesses of internal apis unfortunately we also use libraries that make such internal accesses and we need to find a solution for thatone of these libraries is swingx originally by sun it is no longer maintained since quite a while we could not even upgrade to the newest version because of bugs in the library it is time to get rid of this dependency this pr replaces the usage of swingx with regular swing components only the new entries dialog and the side pane are affected for the new entries dialog the change is trivial just using a regular layout manager for the side pane a few changes are needed but i can make it roughly resemble the old layout theres one bigger change though that i happen to like very much the side panes are no longer exclusive you can display them together that means that i can have the web search and the groups panel open at the same time personally i think thats pretty cool and i would like to keep it that way you can of course still disable the side panes independent of each other heres a screenshot sidepane change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3109.0,3459,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,fix for issue in the comments to issue i already presented my solution approaches for the fileannotationtabs design change this discussion should be continued here there were two situations i have presented a design approach the linked file has no annotations the linked file has annotationsif there are annotations in the linked file two design solution approaches have been discussed either realising it with a list or a table no matter which of these solutions is chosen it would be nice to be able to order the annotations by date author or page so a table might be the clearest solution sorting a list on the other hand side could be realised by implementing a dropdown menu were the user can select what the list should be sorted byi implemented the no annotations approach so that the right side of the fileannotationtab showing the annotations attributes is either disabled if there are no annotations in the linked file or enabled if there are annotations
3435.0,3486,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,fix threading issues and change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3485.0,3486,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,fix threading issues and change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3471.0,3497,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,fix npe in search bar in a npe was mentioned im not sure which object was null it should not be the scene since this is just set and the css file should also be always found moreover i could not reproduce the exception so this fix is a shot in the blue change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3500.0,3502,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,update user agent and change acm to https fix acm fetcher change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
2533.0,3504,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,convert entry preview panel to javafx i migrated the entry preview to javafx my hope was to resolve the memory issues but this was sadly not successful thus the issues really come from the citation style cache and not from the display notable differences the default javafx font seems to be bigger in my opinion it looks better that way the description for two options in the right click menu has a display bug the reason is that i use langmenutitle to get the text but menu titles contain the acceleration key binding probably one needs to convert the main toolbar to javafx as well in order to fix this problem change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3359.0,3506,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,automatically remove colon and apostrophe from key pattern colons and apostrophes are now removed from the generated key patterni also refactored the key generator mainly converting the static methods to instance methods change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3493.0,3507,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,add option to remove the link when file is no longer found when pressing the del key and the file can not be found this dialog pops up and you can remove the file from the entry opening x \users\cs\documents\_jabreftemp\bibliographybibopening x \users\cs\documents\_jabreftemp\newbiblatextestbibcould not find file o’keefe feature selection and weighting methods in sentiment analysispdfcould not find file saggion ontology based information extraction for business intelligencepdf change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3491.0,3508,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,implement clicking the pdf icon in the linked files editor opens the file a click on the pdf icon on a linked file in the entry editor opens the file this is consistent with the behavior in the main table and thus i didnt added a new button and or changed the double click behavior as it was suggested in the issue change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3472.0,3509,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,files starting with bibtex key of a similar entry are no longer found by mistake the auto link algorithm just checked if the file starts with the bibtex key this leads to a lot of false positives since einstein apdf is found for the entry einstein although this pdf probably belongs to a second paper by einstein that was published in the same year this is fixed in this prwith the proposed implementation also the pdf file einstein aboutsomethingpdf is no longer found since there is really no possibility in telling the difference to einstein a a second paperpdf thus the user is advised to add some non letter character after the key change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3505.0,3512,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,another try to fix the npe in the search bar fiexes i think i managed to locate the problem of the npe and the missing search bar apparently in some conditions the syntax to access the parent in a path does not work for resources thus the css file is not found resulting in a npe change in changelogmd described bug introduced in dev manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3526.0,3529,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,add null checks in groupchangeviewmodel this avoids the npes in however i cant get the groups side pane to repaint and depict the modified groups tree ive tried different ways via calling the groupssidepane or setting selected groups in the statemanager but no success tobiasdiez how do i force the groupsidepane to display a changed group tree change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
2533.0,3533,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,fix preview performance this unifies the access to the csl engine the adapter class will hold one instance of it and only recreate it when the style changes this improves the performance of from the second call to the preview drastically and should provide an acceptable speed to in addition i extended the search for citation styles when jabref is run during developmenti will add changelog and friends but for the moment my biggest problem is that the unit tests are broken on master at least for me change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3538.0,3539,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,fix options databinding by adding elements if they are not in the initial map i dunno if this is the best idea but it works change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3476.0,3551,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,make path relative when adding automatically found file change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
2852.0,3553,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,fix group search performance this includes currently changes the input field for the group search is delayed now it waits until the user has finished typing and starts the search afterward this increases the usability and prevents lags during typing the recursivetreeelement caches the current predicate so that branches of the group tree are not tested over and over again this is an ugly solution so far but we need to test if this or something similar but beautiful boosts the performance considerably change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3576.0,3578,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,refactor export code to i refactored the export package so that it now has a similar structure of the importer and a similar code can now be used for imports and exports since the issue didnt occurred for imports this refactoring automatically fixes the problem for the exportnotable changes exportformat is renamed to exporter exportformats is renamed to exportfactory and no longer static fileextensions is renamed to filetype change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3584.0,3588,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,initialize previe before mainpanel to prevent npes on delete no changelod needed as this is a change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3112.0,3591,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,maintable leaves the swing year and comes back in a new javafx dress old are still many many things missing for a fully working version but i thought i give you an early preview feedback welcomehappy new year everybody fixes and fixes known bugs ticked resolved changes to entries dont mark database as changed changes to entries are not reflected in main table cleanup does not work ctrl a in entry editor selects all entries in table not reproducable escape does not close entry editor column width is not correct if the option resize to fit window width is activated select multiple entries by holding mouse button code to fix of features sorting shift click for multi column sort filtering by search and groups context menus for the icons right click menu setting special fields like reading status priority through the main table marked entries are not highlighted drag & drop to and from the table float mode does not work color cells in table depending on whether the field is optional required change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3356.0,3591,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,maintable leaves the swing year and comes back in a new javafx dress old are still many many things missing for a fully working version but i thought i give you an early preview feedback welcomehappy new year everybody fixes and fixes known bugs ticked resolved changes to entries dont mark database as changed changes to entries are not reflected in main table cleanup does not work ctrl a in entry editor selects all entries in table not reproducable escape does not close entry editor column width is not correct if the option resize to fit window width is activated select multiple entries by holding mouse button code to fix of features sorting shift click for multi column sort filtering by search and groups context menus for the icons right click menu setting special fields like reading status priority through the main table marked entries are not highlighted drag & drop to and from the table float mode does not work color cells in table depending on whether the field is optional required change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3532.0,3591,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,maintable leaves the swing year and comes back in a new javafx dress old are still many many things missing for a fully working version but i thought i give you an early preview feedback welcomehappy new year everybody fixes and fixes known bugs ticked resolved changes to entries dont mark database as changed changes to entries are not reflected in main table cleanup does not work ctrl a in entry editor selects all entries in table not reproducable escape does not close entry editor column width is not correct if the option resize to fit window width is activated select multiple entries by holding mouse button code to fix of features sorting shift click for multi column sort filtering by search and groups context menus for the icons right click menu setting special fields like reading status priority through the main table marked entries are not highlighted drag & drop to and from the table float mode does not work color cells in table depending on whether the field is optional required change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3596.0,3597,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lookup filetypes in enum set to prevent npe due to uninitialized expo… …rterfactory this is my initial idea maybe we can optimize this change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3598.0,3600,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,make it possible to disable autocompletion in the search bar by covering the autocompletion in the search bar with the same preference option as in the entry editor change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3576.0,3606,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,add exporter desc to enum analog to import follow up from jabrefextension change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3605.0,3606,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,add exporter desc to enum analog to import follow up from jabrefextension change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
3608.0,3612,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,fix npe when changing entries between databases not sure if this is the solution for change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
1750.0,3632,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,export translator field to msoffice xml upcoming issue from while testing this i noticed that the import was broken due to the recent export filetype extension changes fixed that toodirectly use bookauthors and translator for import from xmladd test change in changelogmd described manually tested changed features in running jabref helpjabreforg if you changed the localization did you run gradle ate
2607.0,3642,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,extend ris import with multiple fields meeting time is programming time this addresses the import related things described in i basically went through the lists linked by dsifford in the first issue tried to adapt our import if possible and added custom fields when not our importer tests are still running change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
3634.0,3642,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,extend ris import with multiple fields meeting time is programming time this addresses the import related things described in i basically went through the lists linked by dsifford in the first issue tried to adapt our import if possible and added custom fields when not our importer tests are still running change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
3634.0,3661,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,export no empty lines in ris format this fixes the remaining part of i had a closer look at the export layout logic and wow this is arcane the code is more than years old and almost as bad as the bibtex parser used to bethis pr is based on two decisions i do not want to change the old layouting code if i do i am almost guaranteed to break it in many ways i do not know if the removal of empty lines in exported text is really desirable in all cases maybe users wrote their custom formatters to explicitly include empty lines i cannot tellwe now have one case ris export where empty lines are not desired so i implemented a solution that only changes the behavior of the ris export but leaves all others untouched nonetheless it is very easy single constructor parameter to let other formats use empty line elimination as well the empty line elimination is done using a hardly understandable but fully functional regex change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
3645.0,3665,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,migrate importer tests to junit in the course of we realized that our current junit parameterized tests are not executed on the junit travis build this is tracked here i think this is a huge problem because we are missing out on a lot of validation here this pr is a migration of the paramterized ris tests from junit to junit id like to put this forward to discussion so that we can agree on how our parameterized junit tests are to look like when we have agreed we can migrate all tests so please look at the code and write if you are happy with this note that parameters cannot be resolved for lifecycle methods beforeeach in junit hence the structure in the pr change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
3648.0,3670,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,chained modifiers work again the problem was that resultinglabel formatterget format label always used the original input and not the result of the previous modifier change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
3679.0,3690,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,file link deletion dialog improvements this pull request fixes the following issues when a file link in a bibliography entry is deleted by the user a dialog is displayed previously the default first dialog option deleted the linked file from disk the default behaviour has been changed to just removing the file link from the entry this is a fix to issue when clicking the cancel button in the file link deletion dialog the file was being deleted from the list this behaviour has been fixed by changing the return value of the delete method when the cancel button is chosen example screenshot _ x _scrot checklist change in changelogmd described manually tested changed features in running jabref helpjabreforg am unsure whether the remaining checklist items are applicable to this pull requesti would be willing to provide tests for the delete method however the dialogservice member cannot be stubbed in mocked as it is as it is marked final and therefore i cant control the returned chosen option from inside the unit testi would appreciate any pointers and suggestions
3673.0,3691,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,fix some fx thread issue while investigating i noticed a thread error when changing the entry otherwise i think this could also solve some other issues here change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
3344.0,3694,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,differentiate inbooks with different chapters this is my simple solution for issue ive added statement that checks authors titles and chapters of two inbooks what do you thinki have several questions im not sure about using comparesinglefield function for comparing chapters because sometimes they are very similar but different for instance chapter and chapter any idea my is to remove chapter word from strings and then make the comparison should i also add test for incollections what about pages as i noticed they can be a replacement for chapters should i consider them in the code can i add another commits with some cleanup and refactor for the files ive touched i mean adding some finals to make code less error prone etc
